ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo
AOI_2_Vegas_img225,30,"POLYGON ((83.3 191.26 0,69.69 184.78 0,72.86 180.67 0,58.81 173.61 0,62.22 169.18 0,30.93 153.45 0,0.0 193.58 0,0.0 200.18 0,41.67 221.13 0,55.94 202.62 0,70.09 209.36 0,83.3 191.26 0))","POLYGON ((-115.300272686999961 36.134801287000073 0,-115.300308353999981 36.134752426000034 0,-115.300346568999942 36.134770622000076 0,-115.300385084999959 36.134720652000055 0,-115.300497599986031 36.134777221536815 0,-115.300497599986031 36.134795042905829 0,-115.300414081999975 36.134903396000027 0,-115.300329600999987 36.134860923000076 0,-115.300338822999947 36.134848958000077 0,-115.300300887999981 36.134829886000034 0,-115.300309441999957 36.134818789000064 0,-115.300272686999961 36.134801287000073 0))"
AOI_2_Vegas_img225,31,"POLYGON ((130.07 125.0 0,73.21 100.86 0,58.12 124.06 0,73.6 130.63 0,58.25 154.21 0,99.62 171.78 0,130.07 125.0 0))","POLYGON ((-115.300146406999943 36.134980195000026 0,-115.30022861599997 36.13485389300007 0,-115.30034032399999 36.13490132000004 0,-115.300298880999947 36.134964989000025 0,-115.300340687999949 36.134982739000066 0,-115.300299920999976 36.135045371000047 0,-115.300146406999943 36.134980195000026 0))"
AOI_2_Vegas_img225,32,"POLYGON ((132.15 40.54 0,91.94 33.17 0,88.1 46.86 0,81.92 45.73 0,78.38 58.37 0,65.91 56.08 0,59.4 79.28 0,77.8 82.65 0,118.25 90.06 0,119.6 85.24 0,132.38 87.58 0,137.74 68.49 0,124.96 66.15 0,132.15 40.54 0))","POLYGON ((-115.300140803999966 36.135208254000077 0,-115.300160217999974 36.13513908300007 0,-115.300125713999989 36.135132766000027 0,-115.300140175999957 36.135081237000065 0,-115.300174679999898 36.135087553000062 0,-115.300178330999984 36.135074542000041 0,-115.300287534999939 36.135094533000029 0,-115.300337230999958 36.13510363100005 0,-115.30031964899996 36.135166276000064 0,-115.300285980999945 36.13516011300004 0,-115.300276405999966 36.135194229000035 0,-115.30025974199998 36.13519117900006 0,-115.300249371999939 36.135228128000051 0,-115.300140803999966 36.135208254000077 0))"
AOI_2_Vegas_img225,33,"POLYGON ((145.29 -0.0 0,92.95 -0.0 0,92.92 3.93 0,99.55 3.97 0,99.42 19.38 0,145.12 19.64 0,145.29 -0.0 0))","POLYGON ((-115.300105323869261 36.135317699743744 0,-115.30010576899997 36.135264685000038 0,-115.300229171999945 36.135265361000052 0,-115.300228822999941 36.135306979000063 0,-115.300246713999968 36.13530707700005 0,-115.300246624503046 36.135317699743744 0,-115.300105323869261 36.135317699743744 0))"
AOI_2_Vegas_img225,34,"POLYGON ((564.79 24.58 0,543.47 24.37 0,543.42 27.48 0,526.4 27.31 0,526.43 25.32 0,506.7 25.42 0,506.38 69.1 0,564.12 69.98 0,564.34 54.87 0,569.97 54.88 0,570.04 39.3 0,564.57 39.28 0,564.79 24.58 0))","POLYGON ((-115.29897266 36.135251346000075 0,-115.298973247999982 36.13521163200005 0,-115.298958484999957 36.13521158900005 0,-115.298958675999984 36.135169512000061 0,-115.298973869999898 36.135169556000051 0,-115.298974473999976 36.135128750000035 0,-115.29913038699999 36.135131139000066 0,-115.299129507999965 36.135249070000043 0,-115.299076234999973 36.135249324000029 0,-115.29907631399999 36.135243950000074 0,-115.299030355999946 36.135243506000052 0,-115.299030230999961 36.135251901000061 0,-115.29897266 36.135251346000075 0))"
AOI_2_Vegas_img225,35,"POLYGON ((486.77 22.31 0,455.91 22.04 0,455.69 39.45 0,422.23 39.17 0,421.77 74.73 0,486.08 75.28 0,486.77 22.31 0))","POLYGON ((-115.299183318999951 36.135257473000024 0,-115.299185177999959 36.135114444000067 0,-115.299358831999939 36.135115916000075 0,-115.299357583999949 36.135211952000077 0,-115.299267245999943 36.135211186000049 0,-115.299266634999981 36.135258179000061 0,-115.299183318999951 36.135257473000024 0))"
AOI_2_Vegas_img225,36,"POLYGON ((283.98 18.13 0,278.51 26.22 0,266.75 21.03 0,262.82 26.83 0,243.45 18.28 0,222.09 49.85 0,227.38 52.19 0,220.07 60.94 0,239.99 71.81 0,248.57 61.54 0,295.68 83.55 0,326.85 37.05 0,283.98 18.13 0))","POLYGON ((-115.29973085099999 36.135268742000051 0,-115.299615116999973 36.135217657000055 0,-115.29969925599994 36.135092117000056 0,-115.299826454999959 36.135151543000063 0,-115.299849626999958 36.135123825000051 0,-115.299903421999943 36.135153159000026 0,-115.299883662999946 36.135176796000053 0,-115.299897955999938 36.135183105000067 0,-115.299840277999976 36.135268334000045 0,-115.299787974999958 36.135245247000057 0,-115.299777370999948 36.13526091600005 0,-115.299745628999972 36.135246905000031 0,-115.29973085099999 36.135268742000051 0))"
AOI_2_Vegas_img225,37,"POLYGON ((259.28 -0.0 0,256.32 -0.0 0,259.15 0.48 0,259.28 -0.0 0))","POLYGON ((-115.299797552509773 36.135317699743744 0,-115.299797883999986 36.135316413000055 0,-115.299805541793546 36.135317699743744 0,-115.299797552509773 36.135317699743744 0))"
AOI_2_Vegas_img225,38,"POLYGON ((612.02 64.46 0,643.2 64.17 0,642.94 45.46 0,647.71 45.42 0,647.32 17.44 0,642.55 17.49 0,616.33 17.72 0,616.35 24.26 0,598.48 24.53 0,598.64 31.14 0,583.94 31.27 0,584.41 64.71 0,600.15 64.57 0,602.48 67.14 0,609.3 67.14 0,612.02 64.46 0))","POLYGON ((-115.298845134999965 36.135143663000065 0,-115.298852478999947 36.13513643400006 0,-115.298870898999951 36.13513643400006 0,-115.298877187999949 36.135143371000026 0,-115.298919693999949 36.135142984000026 0,-115.29892095299999 36.135233266000057 0,-115.298881266999956 36.135233627000048 0,-115.298881691999952 36.135251458000027 0,-115.298833447999982 36.135252208000054 0,-115.298833514999956 36.135269846000028 0,-115.298762716999988 36.135270490000039 0,-115.298749827999984 36.135270607000052 0,-115.298748772999943 36.135195066000051 0,-115.298761663999983 36.135194949000038 0,-115.29876095899999 36.135144429000036 0,-115.298845134999965 36.135143663000065 0))"
AOI_2_Vegas_img225,39,"POLYGON ((401.11 45.78 0,397.23 45.54 0,368.31 43.75 0,367.85 48.57 0,352.47 47.98 0,352.11 54.13 0,334.61 53.05 0,331.46 86.29 0,393.01 90.09 0,394.54 73.96 0,398.42 74.2 0,401.11 45.78 0))","POLYGON ((-115.299414600999967 36.135194091000074 0,-115.29942187599994 36.135117354000045 0,-115.299432341999989 36.13511800100008 0,-115.299436471999968 36.135074449000058 0,-115.29960265699998 36.135084726000059 0,-115.29959414699999 36.135174474000053 0,-115.299546912999972 36.135171553000077 0,-115.299545940999963 36.13518814300005 0,-115.299504408999951 36.135186557000054 0,-115.299503174999984 36.135199569000065 0,-115.299425065999969 36.135194738000052 0,-115.299414600999967 36.135194091000074 0))"
AOI_2_Vegas_img225,40,"POLYGON ((472.61 144.21 0,462.18 144.42 0,457.77 148.37 0,426.31 148.57 0,426.81 199.55 0,431.56 199.52 0,431.62 205.24 0,457.83 205.08 0,457.77 199.35 0,457.68 190.34 0,473.61 190.24 0,473.56 184.56 0,493.06 184.44 0,492.7 148.15 0,476.2 148.25 0,472.61 144.21 0))","POLYGON ((-115.299221543999977 36.134928328000058 0,-115.299211857999978 36.134917418000043 0,-115.299167298999976 36.134917701000063 0,-115.299166343999957 36.134819718000074 0,-115.29921899 36.134819383000035 0,-115.29921884 36.134804049000024 0,-115.299261851999972 36.13480377500008 0,-115.299261614999978 36.134779454000068 0,-115.299261463999983 36.134763993000035 0,-115.29933223 36.134763543000076 0,-115.29933238 36.134779004000052 0,-115.299345208999966 36.134778922000066 0,-115.299346550999985 36.134916561000068 0,-115.299261631999968 36.134917101000042 0,-115.29924970899998 36.134927753000056 0,-115.299221543999977 36.134928328000058 0))"
AOI_2_Vegas_img225,41,"POLYGON ((632.73 141.36 0,622.3 141.57 0,618.11 145.32 0,587.1 145.51 0,587.6 196.49 0,587.67 203.54 0,618.63 203.35 0,618.47 187.29 0,634.4 187.17 0,650.0 187.07 0,650.0 145.11 0,636.15 145.2 0,632.73 141.36 0))","POLYGON ((-115.298789216999978 36.134936031000052 0,-115.298780006999948 36.134925658000043 0,-115.298742599982532 36.134925895238645 0,-115.298742599982532 36.134812612068032 0,-115.298784717999979 36.134812344000068 0,-115.298827728999981 36.134812029000045 0,-115.298827306999954 36.134768662000056 0,-115.298910901999989 36.134768130000054 0,-115.298911087999954 36.134787176000032 0,-115.298912428999984 36.134924815000034 0,-115.298828696999976 36.134925348000024 0,-115.298817381999982 36.134935456000051 0,-115.298789216999978 36.134936031000052 0))"
AOI_2_Vegas_img225,42,"POLYGON ((607.56 544.07 0,624.4 544.34 0,624.56 537.59 0,607.72 537.32 0,607.56 544.07 0))","POLYGON ((-115.298857184999974 36.133848701000034 0,-115.298856742999988 36.133866925000063 0,-115.298811286999978 36.13386620600005 0,-115.298811728999965 36.133847981000031 0,-115.298857184999974 36.133848701000034 0))"
AOI_2_Vegas_img225,43,"POLYGON ((639.47 331.26 0,650.0 330.99 0,650.0 287.04 0,594.19 288.51 0,595.96 332.41 0,623.59 331.68 0,625.94 334.33 0,636.85 333.97 0,639.47 331.26 0))","POLYGON ((-115.29877103299998 36.134423285000025 0,-115.298778095999978 36.134415980000028 0,-115.298807567999972 36.134415020000063 0,-115.298813917999951 36.134422159000053 0,-115.298888520999981 36.134420199000033 0,-115.29889329299999 36.134538723000048 0,-115.298742599982532 36.134542680519893 0,-115.298742599982532 36.134424031742171 0,-115.29877103299998 36.134423285000025 0))"
AOI_2_Vegas_img225,44,"POLYGON ((541.04 340.78 0,572.82 340.7 0,572.61 288.62 0,539.23 288.71 0,539.27 298.22 0,525.32 298.26 0,525.34 304.32 0,505.77 304.37 0,505.92 340.88 0,524.02 340.83 0,527.42 345.37 0,538.25 345.16 0,541.04 340.78 0))","POLYGON ((-115.299036785999988 36.134397586000034 0,-115.29904432 36.134385765000047 0,-115.29907355499995 36.134385190000046 0,-115.29908274 36.134397464000074 0,-115.299131628999987 36.134397334000028 0,-115.29913203 36.13449588900005 0,-115.299079176999953 36.134496029000047 0,-115.29907924299999 36.134512403000031 0,-115.299041564999982 36.134512503000053 0,-115.29904167 36.134538178000071 0,-115.298951564999982 36.134538417000044 0,-115.298950992999949 36.134397814000067 0,-115.299036785999988 36.134397586000034 0))"
AOI_2_Vegas_img225,45,"POLYGON ((460.9 292.56 0,430.09 293.04 0,431.32 344.52 0,460.06 344.07 0,464.79 348.56 0,471.75 348.37 0,474.73 343.84 0,495.75 343.51 0,494.89 307.49 0,461.27 308.01 0,460.9 292.56 0))","POLYGON ((-115.29925317499999 36.134527786000035 0,-115.299252175999982 36.134486072000072 0,-115.299161407999975 36.134487490000026 0,-115.299159077999946 36.134390225000061 0,-115.299215832999948 36.134389339000052 0,-115.299223867999956 36.134377093000069 0,-115.299242678999974 36.134376597000028 0,-115.299255445999961 36.134388720000061 0,-115.299333022999974 36.134387509000078 0,-115.29933635 36.134526487000073 0,-115.29925317499999 36.134527786000035 0))"
AOI_2_Vegas_img225,46,"POLYGON ((184.43 107.1 0,198.1 113.72 0,225.67 107.04 0,238.77 89.41 0,195.04 68.22 0,181.94 85.84 0,184.43 107.1 0))","POLYGON ((-115.299999640999943 36.13502853500006 0,-115.300006351999969 36.135085919000062 0,-115.299970993999978 36.135133513000028 0,-115.299852922999946 36.135076299000048 0,-115.29988828099999 36.135028705000025 0,-115.29996273099999 36.135010649000037 0,-115.299999640999943 36.13502853500006 0))"
AOI_2_Vegas_img246,-1,POLYGON EMPTY,POLYGON EMPTY
AOI_2_Vegas_img5874,-1,POLYGON EMPTY,POLYGON EMPTY
AOI_2_Vegas_img1265,1,"POLYGON ((639.12 600.2 0,611.24 600.7 0,611.68 616.64 0,602.92 616.79 0,603.83 650.0 0,643.7 650.0 0,642.78 616.61 0,639.57 616.67 0,639.45 612.1 0,645.55 611.99 0,645.32 603.65 0,639.22 603.76 0,639.12 600.2 0))","POLYGON ((-115.27069198199996 36.188102147000052 0,-115.270691717999966 36.188092549000032 0,-115.270675238999956 36.188092844000039 0,-115.270674618999976 36.188070336000067 0,-115.270691097999986 36.18807004100006 0,-115.270690757999944 36.188057699000069 0,-115.270682094999984 36.188057854000078 0,-115.270679612884052 36.187967699848706 0,-115.270787249939232 36.187967699848706 0,-115.270789717999946 36.188057360000073 0,-115.270766072999947 36.18805778400008 0,-115.270767257999978 36.188100797000061 0,-115.27069198199996 36.188102147000052 0))"
AOI_2_Vegas_img1265,2,"POLYGON ((572.32 600.23 0,549.39 600.41 0,549.43 604.19 0,549.88 641.16 0,553.35 641.14 0,553.46 650.0 0,593.26 650.0 0,592.71 603.85 0,572.36 604.01 0,572.32 600.23 0))","POLYGON ((-115.270872346999965 36.188102091000076 0,-115.270872223999959 36.18809187200003 0,-115.270817290999958 36.188092303000076 0,-115.270815792395055 36.187967699848706 0,-115.270923260386283 36.187967699848706 0,-115.270923548999974 36.187991632000035 0,-115.270932933999973 36.187991559000068 0,-115.270934134999948 36.188091387000043 0,-115.270934257999954 36.188101605000043 0,-115.270872346999965 36.188102091000076 0))"
AOI_2_Vegas_img1265,3,"POLYGON ((536.67 599.44 0,505.21 599.66 0,505.75 650.0 0,537.21 650.0 0,536.82 613.33 0,539.64 613.31 0,539.53 603.19 0,536.71 603.21 0,536.67 599.44 0))","POLYGON ((-115.270968595999989 36.188104219000024 0,-115.270968485999958 36.188094042000046 0,-115.270960875999947 36.188094096000043 0,-115.27096058099994 36.188066754000033 0,-115.270968190999952 36.188066701000025 0,-115.270967120624874 36.187967699848706 0,-115.271052075980379 36.187967699848706 0,-115.271053544999972 36.188103620000049 0,-115.270968595999989 36.188104219000024 0))"
AOI_2_Vegas_img1265,4,"POLYGON ((472.9 610.17 0,450.5 610.44 0,450.6 615.6 0,451.22 650.0 0,494.51 650.0 0,493.88 615.09 0,472.99 615.34 0,472.9 610.17 0))","POLYGON ((-115.271140770999978 36.188075237000078 0,-115.27114051699999 36.188061293000032 0,-115.271084135999956 36.188061962000063 0,-115.271082418540459 36.187967699848706 0,-115.271199294037501 36.187967699848706 0,-115.27120098599994 36.188060575000065 0,-115.27120124 36.188074519000054 0,-115.271140770999978 36.188075237000078 0))"
AOI_2_Vegas_img1265,5,"POLYGON ((440.27 620.63 0,407.18 620.13 0,406.73 639.26 0,400.76 639.17 0,400.51 650.0 0,439.59 650.0 0,440.27 620.63 0))","POLYGON ((-115.27122888299999 36.188047 0,-115.271230716523547 36.187967699848706 0,-115.27133621935063 36.187967699848706 0,-115.271335543999953 36.187996928000075 0,-115.271319417999962 36.18799668500003 0,-115.27131822399997 36.188048345000027 0,-115.27122888299999 36.188047 0))"
AOI_2_Vegas_img1265,6,"POLYGON ((372.21 616.98 0,356.93 617.16 0,357.24 634.13 0,348.41 634.24 0,348.69 650.0 0,389.1 650.0 0,388.58 620.9 0,372.28 621.09 0,372.21 616.98 0))","POLYGON ((-115.271412644999941 36.188056842000037 0,-115.271412444999953 36.188045755000076 0,-115.271368438999957 36.188046271000076 0,-115.271367022977202 36.187967699848706 0,-115.271476128634376 36.187967699848706 0,-115.271476895999967 36.18801025700003 0,-115.271453062999967 36.188010536000036 0,-115.271453888999986 36.18805635700005 0,-115.271412644999941 36.188056842000037 0))"
AOI_2_Vegas_img1265,7,"POLYGON ((650.0 523.41 0,650.0 456.05 0,632.11 456.19 0,632.83 516.98 0,637.06 516.95 0,637.14 523.51 0,650.0 523.41 0))","POLYGON ((-115.270662599926553 36.188309488208731 0,-115.27069732199999 36.188309222000044 0,-115.270697530999939 36.188326946000075 0,-115.270708964999983 36.188326858000039 0,-115.270710895999969 36.188490986000033 0,-115.270662599926553 36.188491355923532 0,-115.270662599926553 36.188309488208731 0))"
AOI_2_Vegas_img1265,8,"POLYGON ((614.57 453.23 0,575.86 453.63 0,576.86 516.47 0,593.99 516.29 0,594.09 522.57 0,624.19 522.26 0,623.48 477.7 0,614.96 477.79 0,614.57 453.23 0))","POLYGON ((-115.27075825299994 36.188498970000069 0,-115.270757203999949 36.188432672000033 0,-115.270734191999964 36.188432909000028 0,-115.270732285999941 36.188312588000031 0,-115.270813550999947 36.188311750000025 0,-115.270813818999954 36.18832870500006 0,-115.270860085999971 36.188328228000046 0,-115.270862772999976 36.188497892000044 0,-115.27075825299994 36.188498970000069 0))"
AOI_2_Vegas_img1265,9,"POLYGON ((563.45 455.89 0,532.29 456.62 0,534.45 517.39 0,538.37 517.3 0,538.58 523.24 0,569.49 522.52 0,568.69 500.27 0,565.04 500.35 0,563.45 455.89 0))","POLYGON ((-115.27089628 36.188491787000032 0,-115.270892002999972 36.18837174600003 0,-115.270882124999957 36.188371976000042 0,-115.270879983999976 36.188311892000058 0,-115.270963438999956 36.188309955000079 0,-115.270964009999901 36.188325989000077 0,-115.27097457799999 36.188325744000053 0,-115.270980424999948 36.188489835000041 0,-115.27089628 36.188491787000032 0))"
AOI_2_Vegas_img1265,10,"POLYGON ((516.88 454.39 0,477.62 454.49 0,477.85 516.76 0,496.35 516.72 0,496.37 523.18 0,524.36 523.12 0,524.2 477.93 0,516.97 477.95 0,516.88 454.39 0))","POLYGON ((-115.27102201299999 36.18849584700007 0,-115.271021776999987 36.188432246000048 0,-115.271002269999897 36.188432293000062 0,-115.271001815999966 36.188310286000046 0,-115.271077400999957 36.188310102000059 0,-115.271077466999941 36.188327560000062 0,-115.271127397999976 36.188327439000034 0,-115.27112802399995 36.188495590000059 0,-115.27102201299999 36.18849584700007 0))"
AOI_2_Vegas_img1265,11,"POLYGON ((440.61 442.59 0,426.39 442.98 0,428.85 502.22 0,435.85 502.03 0,436.12 508.64 0,463.75 507.89 0,463.08 491.89 0,467.45 491.77 0,465.52 445.29 0,440.75 445.96 0,440.61 442.59 0))","POLYGON ((-115.27122794 36.188527706000059 0,-115.271227562999968 36.188518616000067 0,-115.271160706999979 36.188520428000061 0,-115.27115549 36.188394929000026 0,-115.27116727799995 36.188394610000046 0,-115.271165480999969 36.188351400000045 0,-115.271240064999972 36.18834938100008 0,-115.27124080699997 36.188367216000074 0,-115.271259702999942 36.188366704000032 0,-115.271266352999987 36.18852666600003 0,-115.27122794 36.188527706000059 0))"
AOI_2_Vegas_img1265,12,"POLYGON ((389.52 439.14 0,375.41 439.53 0,375.52 442.1 0,377.88 498.77 0,383.43 498.62 0,383.61 502.93 0,412.43 502.15 0,411.87 488.66 0,415.69 488.56 0,413.71 441.06 0,389.63 441.71 0,389.52 439.14 0))","POLYGON ((-115.271365896999953 36.18853701300003 0,-115.27136560799994 36.188530078000042 0,-115.271300578999956 36.188531845000057 0,-115.271295228999975 36.188403601000061 0,-115.271305562999942 36.188403319000031 0,-115.271304043999976 36.188366902000041 0,-115.271381857999984 36.188364788000058 0,-115.27138234399996 36.18837643300003 0,-115.271397324999953 36.188376026000071 0,-115.271403708999969 36.188529043000074 0,-115.271403997999982 36.188535977000072 0,-115.271365896999953 36.18853701300003 0))"
AOI_2_Vegas_img1265,13,"POLYGON ((370.05 470.9 0,361.15 470.88 0,361.25 445.63 0,322.07 445.53 0,321.83 509.22 0,340.05 509.26 0,340.03 514.64 0,369.88 514.71 0,370.05 470.9 0))","POLYGON ((-115.271418476999941 36.188451269000041 0,-115.27141892899999 36.188332982000077 0,-115.271499508999966 36.188333182000065 0,-115.27149945299999 36.188347695000061 0,-115.27154866099994 36.188347817000079 0,-115.271548002999964 36.188519760000077 0,-115.271442228999945 36.188519497000073 0,-115.27144248899998 36.188451330000078 0,-115.271418476999941 36.188451269000041 0))"
AOI_2_Vegas_img1265,14,"POLYGON ((239.66 591.72 0,213.33 591.8 0,213.42 610.52 0,210.95 610.53 0,211.08 636.92 0,213.55 636.91 0,244.8 636.82 0,244.66 608.85 0,239.74 608.87 0,239.66 591.72 0))","POLYGON ((-115.271770524999965 36.188125066000055 0,-115.2717703 36.188078760000053 0,-115.27175701 36.188078802000064 0,-115.271756641999957 36.188003298000069 0,-115.271841015999939 36.188003030000061 0,-115.271847673999957 36.188003009000056 0,-115.271848021999972 36.18807428000008 0,-115.271841363999954 36.188074301000029 0,-115.271841610999957 36.188124840000057 0,-115.271770524999965 36.188125066000055 0))"
AOI_2_Vegas_img1265,15,"POLYGON ((190.78 594.43 0,166.13 594.73 0,166.34 605.86 0,157.08 605.98 0,157.75 641.91 0,169.19 641.77 0,169.34 650.0 0,194.21 650.0 0,194.05 641.47 0,191.66 641.5 0,190.78 594.43 0))","POLYGON ((-115.271902503999968 36.188117742000031 0,-115.271900126999981 36.187990657000057 0,-115.271893661999968 36.187990736000074 0,-115.271893231302684 36.187967699848706 0,-115.271960377960141 36.187967699848706 0,-115.271960793999938 36.187989918000028 0,-115.271991666999952 36.187989541000036 0,-115.271993481999971 36.188086562000024 0,-115.271968473999948 36.188086867000038 0,-115.271969036999963 36.188116932000071 0,-115.271902503999968 36.188117742000031 0))"
AOI_2_Vegas_img1265,16,"POLYGON ((127.23 592.66 0,103.58 592.93 0,104.04 619.92 0,106.66 619.89 0,107.17 650.0 0,143.9 650.0 0,143.04 599.1 0,127.34 599.28 0,127.23 592.66 0))","POLYGON ((-115.272074085999975 36.18812250600007 0,-115.272073782999939 36.188104650000071 0,-115.272031390999985 36.188105117000077 0,-115.272029066684908 36.187967699848706 0,-115.272128231252111 36.187967699848706 0,-115.272129606999954 36.18804900400005 0,-115.27213669299999 36.188048926000079 0,-115.272137925999971 36.188121802000069 0,-115.272074085999975 36.18812250600007 0))"
AOI_2_Vegas_img1265,17,"POLYGON ((51.34 650.0 0,92.89 650.0 0,91.04 595.91 0,90.98 594.06 0,65.94 594.62 0,66.0 596.47 0,66.56 612.59 0,66.6 613.96 0,56.15 614.19 0,56.27 617.71 0,50.24 617.84 0,51.34 650.0 0))","POLYGON ((-115.272278972511359 36.187967699848706 0,-115.272281950999968 36.188054520000037 0,-115.272265670999957 36.188054884000053 0,-115.272265996999977 36.188064391000069 0,-115.272237773999962 36.188065021000057 0,-115.272237900999983 36.188068700000031 0,-115.272239394999986 36.188112235000062 0,-115.27223956499995 36.188117218000059 0,-115.272171965999974 36.188118729000053 0,-115.272171794999963 36.188113746000056 0,-115.272166784576541 36.187967699848706 0,-115.272278972511359 36.187967699848706 0))"
AOI_2_Vegas_img1265,18,"POLYGON ((22.17 594.11 0,0.0 594.32 0,0.0 618.13 0,0.78 618.13 0,1.24 650.0 0,39.47 650.0 0,38.79 602.26 0,31.08 602.33 0,31.02 598.14 0,22.23 598.22 0,22.17 594.11 0))","POLYGON ((-115.272357732999978 36.18811859200008 0,-115.272357574999944 36.188107500000058 0,-115.272333836999962 36.188107721000051 0,-115.27233367499997 36.188096401000053 0,-115.272312874999955 36.188096594000058 0,-115.272311034042261 36.187967699848706 0,-115.272414259764503 36.187967699848706 0,-115.272415488999968 36.188053760000059 0,-115.272417599930051 36.188053740166474 0,-115.272417599930051 36.188118035098377 0,-115.272357732999978 36.18811859200008 0))"
AOI_2_Vegas_img1265,19,"POLYGON ((260.58 508.48 0,260.39 502.67 0,275.01 502.34 0,272.75 435.11 0,235.16 435.94 0,236.8 484.65 0,232.84 484.74 0,233.66 509.07 0,260.58 508.48 0))","POLYGON ((-115.271714021999969 36.188349800000026 0,-115.271786716999941 36.188348205000068 0,-115.271788930999946 36.188413902000036 0,-115.271778229999896 36.188414137000052 0,-115.271782660999975 36.188545670000053 0,-115.271681187999945 36.188547896000046 0,-115.27167507199999 36.18836637000004 0,-115.271714550999945 36.188365503000057 0,-115.271714021999969 36.188349800000026 0))"
AOI_2_Vegas_img1265,20,"POLYGON ((218.0 433.44 0,180.84 433.62 0,181.34 500.2 0,197.74 500.12 0,197.8 508.13 0,222.57 508.01 0,222.1 445.13 0,218.08 445.15 0,218.0 433.44 0))","POLYGON ((-115.27182901 36.188552414000071 0,-115.271828773999971 36.188520797000024 0,-115.27181793599999 36.188520850000032 0,-115.27181666499996 36.188351082000054 0,-115.271883528999979 36.188350756000034 0,-115.27188369 36.188372375000029 0,-115.27192797899994 36.188372159000039 0,-115.271929324999974 36.18855192400008 0,-115.27182901 36.188552414000071 0))"
AOI_2_Vegas_img1265,21,"POLYGON ((165.25 459.51 0,131.46 459.62 0,131.6 487.12 0,134.62 487.11 0,134.74 509.7 0,161.11 509.61 0,161.03 495.24 0,165.44 495.22 0,165.25 459.51 0))","POLYGON ((-115.271971422999968 36.188482030000046 0,-115.27197091499994 36.188385598000025 0,-115.271982808999951 36.188385557000061 0,-115.271982603999959 36.18834675100004 0,-115.272053797999945 36.188346507000063 0,-115.27205412 36.188407501000029 0,-115.272062271999971 36.188407473000041 0,-115.272062663999975 36.188481716000069 0,-115.271971422999968 36.188482030000046 0))"
AOI_2_Vegas_img1265,22,"POLYGON ((114.14 444.81 0,75.47 444.92 0,75.7 500.59 0,92.6 500.54 0,92.63 508.39 0,117.45 508.32 0,117.35 483.07 0,114.3 483.08 0,114.14 444.81 0))","POLYGON ((-115.27210943099999 36.188521706000074 0,-115.27210900099999 36.188418388000059 0,-115.272100755999986 36.188418410000054 0,-115.272100472999966 36.188350236000076 0,-115.27216748799998 36.188350055000058 0,-115.272167575999958 36.18837123000003 0,-115.272213202999978 36.188371106000034 0,-115.272213827999963 36.188521424000044 0,-115.27210943099999 36.188521706000074 0))"
AOI_2_Vegas_img1265,23,"POLYGON ((60.15 458.56 0,25.82 458.56 0,25.82 491.38 0,29.26 491.38 0,29.26 509.71 0,60.15 509.71 0,60.15 458.56 0))","POLYGON ((-115.27225518399996 36.188484593000055 0,-115.27225518399996 36.188346478000028 0,-115.27233861 36.188346478000028 0,-115.27233861 36.188395970000045 0,-115.27234788 36.188395970000045 0,-115.27234788 36.188484593000055 0,-115.27225518399996 36.188484593000055 0))"
AOI_2_Vegas_img1265,24,"POLYGON ((7.6 451.74 0,0.0 451.9 0,0.0 508.35 0,13.06 508.06 0,12.94 504.33 0,12.35 486.86 0,8.77 486.94 0,7.6 451.74 0))","POLYGON ((-115.272397078999973 36.188503008000055 0,-115.27239390799997 36.188407969000025 0,-115.27238424899997 36.188408178000032 0,-115.27238267499996 36.188361015000055 0,-115.272382338999989 36.188350931000059 0,-115.272417599930051 36.188350165031153 0,-115.272417599930051 36.188502562139412 0,-115.272397078999973 36.188503008000055 0))"
AOI_2_Vegas_img1265,25,"POLYGON ((611.68 250.43 0,583.91 250.98 0,585.67 308.95 0,605.66 308.55 0,605.29 296.43 0,648.29 295.58 0,647.01 253.4 0,611.8 254.1 0,611.68 250.43 0))","POLYGON ((-115.270766052999988 36.189046550000057 0,-115.270765751999988 36.189036631000079 0,-115.27067066699999 36.189038511000035 0,-115.270667208999953 36.188924628000052 0,-115.270783312999981 36.188922331000072 0,-115.27078232 36.188889605000043 0,-115.270836291999956 36.188888538000072 0,-115.270841045999987 36.189045067000052 0,-115.270766052999988 36.189046550000057 0))"
AOI_2_Vegas_img1265,26,"POLYGON ((33.41 0.0 0,0 0 0,0.0 10.71 0,32.65 12.05 0,33.41 0.0 0))","POLYGON ((-115.272327397364791 36.189722699852204 0,-115.272329451999951 36.189690154000061 0,-115.272417599930051 36.189693778786378 0,-115.272417599930051 36.189722699852204 0,-115.272327397364791 36.189722699852204 0))"
AOI_2_Vegas_img1265,27,"POLYGON ((30.69 18.44 0,0.0 17.62 0,0.0 69.51 0,28.58 70.27 0,29.51 47.57 0,11.53 47.09 0,11.8 40.5 0,29.77 40.98 0,30.69 18.44 0))","POLYGON ((-115.27233472599994 36.189672922000057 0,-115.272337207999954 36.189612054000065 0,-115.27238573599999 36.18961334200003 0,-115.27238646099994 36.189595555000039 0,-115.27233793299996 36.189594267000075 0,-115.272340430999975 36.189532967000048 0,-115.272417599930051 36.189535016125667 0,-115.272417599930051 36.18967512205861 0,-115.27233472599994 36.189672922000057 0))"
